8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"ENST00000488771.1",1.075474,4.831218,0,0,0.147339,2.352247,0,0.440267,0,0,0.59763,2.493843,0,0.257891,0,0.516788
"ENST00000371274.4",0,0.896572,0,0.081035,0.091962,2.352226,0.293191,2.084674,4.493894,1.61341,0.30002,2.187125,0.535001,0,0.365206,10.992249
"ENST00000448308.2",9.361155,1.208716,0,0,0,0,0,0.989883,0,0,1.181855,0,0,0,0,0
"ENST00000474654.1",0,0,0,0,0,0,1.903185,0,0,4.437607,0,0,0,0.486351,0,0
"ENST00000361846.3",0.108142,1.533491,3.073607,0,1.205014,1.764356,0,3.710784,2.027958,0,2.449985,0,1.507246,0,0,0
"ENST00000360743.4",1.61753,0,0,0,2.50118,0,9.064786,0,0.148102,0,0,1.086848,0,1.831963,0,0.495762
"ENST00000358039.4",2.323305,1.444913,1.98804,0.76665,1.70641,0.11713,2.355025,0,0,1.024305,0,3.341753,0.725528,0,0.796521,0.82785
"ENST00000490715.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.991182,0
"ENST00000480988.1",0,0,0,0,0,0,0,0,0,0,2.59208,0,0,0,0,0
"ENST00000495109.1",0,0,0,41.543499,15.196341,15.184285,0,0,14.994198,0,0,0,0,0,0,0
"ENST00000544629.1",0,0,0,0,0,0,0.620498,0,0,0,0,0,0,0,0,0
"ENST00000498197.1",0,0.483416,0,0,0,0,0,4.44537,0,0,0,0,0,0,0,0
"ENST00000477682.1",0,0,0,0,0,0,2.627097,0,0,0,0,0,0,0,0,0
"ENST00000369669.1",0,0,0,0,0,0,0,1.878934,0,0,0,0,0,0,0,0
"ENST00000490067.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000369668.2",14.896677,17.085112,6.989348,10.961609,8.090002,19.597239,1.849648,14.517559,12.093281,12.271171,16.414307,7.503774,9.636913,12.300135,2.165558,12.540298
"ENST00000497457.1",0,0,0,0,0,0,0,0,0,0,2.003207,0.54639,0,0,0,1.383081
"ENST00000343210.7",0,0,0,0,0,0,0,0,0,0,0,0.345287,0,0,1.113794,0
"ENST00000369666.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000538187.1",4.213356,1.853938,0.83557,0.905852,1.546789,0,3.675328,0.924392,1.101977,0,0,0,0.750774,0.80559,0,0
